lsoa11,ahah,ahah_rnk,ahah_pct,h,gp,dent,phar,hosp
E01000336,42.75992487,40377,97,-0.372107543,3.1796,0.875,0.9975,7.5323
E01000337,34.69875206,37891,91,-0.132744465,1.7275,2.5625,1.5625,7.1618
E01000338,36.72056652,38708,93,-0.253173351,1.8171,1.8831,1.22,7.508
E01000339,27.78990366,33083,80,-0.617169386,1.4509,1.58,1.58,3.3967
E01000340,30.48675528,35441,85,-0.209186691,4.6284,1.7398,1.7873,4.9287
E01000341,31.90711653,36396,88,-0.294737247,3.671,1.4175,1.8581,3.2975
E01000342,27.64178276,32932,79,-0.24852808,3.0511,2.14125,1.88375,3.41875
E01000343,35.02905868,38065,92,-0.79711737,2.4355,0.9169,0.8274,2.2575
E01000344,33.04635602,37038,89,-0.825589071,1.3586,1.209,1.209,3.2819
E01000345,25.80706664,31025,75,-0.370727393,1.80935,2.2716,2.1589,3.1769
E01000346,25.93547035,31192,75,-0.515384925,1.8695,2.8846,2.0655,1.08825
E01000347,28.43582005,33754,81,-0.43971598,2.3945,1.93595,1.53035,2.0395
E01000348,24.52066969,29288,71,0.043761964,3.78075,4.26325,2.2072,3.1581
E01000349,20.07117555,21334,52,-0.084242947,2.75055,3.0361,2.98345,3.47905
E01000350,29.14273729,34403,83,-0.694518846,1.7095,2.97,1.242,1.1265
E01000351,25.17478307,30257,73,0.112679451,4.092,4.3668,2.69765,2.74375
E01000352,28.61127919,33941,82,-0.078633632,3.71045,3.0739,1.6774,3.01785
E01000353,34.32424997,37712,91,-0.514876483,2.02825,1.643,1.5565,2.1725
E01000354,30.9555551,35791,86,-0.057065104,2.5695,2.587,2.5695,4.4569
E01000355,31.34287387,36039,87,-0.793000852,1.265,1.4805,1.4805,1.265
E01000356,35.15652601,38110,92,-0.661644538,2.43675,0.979,1.554,2.7394
E01000357,26.00954604,31281,75,-0.528848647,1.9275,2.2065,1.31,2.8719
E01000358,28.31365412,33640,81,-0.677893546,2.2285,1.015,1.643,2.2285
E01000359,33.55301172,37312,90,0.048702631,2.31075,3.656,2.31075,5.33345
E01000360,43.70622568,40534,98,-1.329704443,1.6552,1.02065,1.063,0.9544
E01000361,23.52623611,27829,67,-0.774032668,1.7415,1.812,1.887,1.5438
E01000362,28.62446223,33947,82,-0.739829366,1.42155,2.0685,2.1402,1.42155
E01000363,24.53764612,29315,71,-0.498784559,2.174,2.2263,2.211,2.019
E01000364,18.14468216,17100,41,-0.017947826,2.6195,3.6273,3.6737,2.712
E01000365,32.48203379,36721,88,-0.851619429,2.2291,1.2704,1.26725,2.07885
E01000366,35.85154411,38399,93,-0.989080565,1.8105,1.5207,1.0835,1.52625
E01000367,25.00044913,30034,72,-0.601187894,3.525,3.1098,1.2775,1.2775
E01000368,27.48126374,32761,79,0.002151708,5.168,4.227,1.8275,2.9605
E01000369,32.88130323,36937,89,-0.269605939,2.84665,2.5245,2.0837,2.644
E01000370,30.21561381,35236,85,-0.769335154,2.55525,0.87785,0.854,2.7572
E01000371,28.25319012,33578,81,-0.12885048,3.55265,2.5445,1.65,3.5895
E01000372,25.30790507,30431,73,-1.433925503,1.80125,2.2757,0.57375,0.475
E01000373,32.80387983,36898,89,0.376239539,4.1265,3.4655,5.539,4.1265
E01000374,25.12865052,30206,73,0.241195078,5.00865,2.827,4.08465,3.61185
E01000375,25.17297546,30256,73,-0.308337074,3.0301,2.5871,2.2657,2.4935
E01000376,23.27820268,27458,66,-0.035136043,4.2401,1.9475,3.3161,2.7744
E01000377,23.16918837,27257,66,-0.463149137,3.6226,0.8016,2.6986,2.0194
E01000378,26.3289108,31624,76,-0.814255296,2.6266,1.0728,1.6501,1.21055
E01000379,22.44317264,25993,63,-0.03595986,3.4495,3.1158,2.7666,3.0126
E01000380,28.08746838,33405,81,0.330844621,5.949947368,4.3573,2.423947368,4.5642
E01000381,25.95103238,31211,75,0.722377289,6.4296,6.676,6.6297,7.066
E01000382,24.89923675,29877,72,-0.054448557,2.886,2.924,3.4226,2.924
E01000383,21.15050837,23624,57,0.538155019,6.0348,7.3772,3.9756,6.9659
E01000384,24.81704249,29749,72,-0.831585033,0.99,2.3324,1.5887,2.3324
E01000385,27.89031214,33190,80,-0.171632633,3.6039,4.9463,1.5447,4.7459
E01000386,26.10786747,31410,76,-0.760508473,2.6304,3.9728,0.6816,3.7819
E01000387,33.24702138,37142,90,0.477411485,4.8513,5.406,5.1247,5.406
E01000388,24.88274055,29845,72,-0.889235747,1.3,1.395,1.395,2.9322
E01000389,23.13306662,27192,66,-1.13243252,1.7105,1.4396,1.9025,0.7056
E01000390,21.6566252,24601,59,-0.10813473,3.1615,3.364,2.8985,2.658
E01000391,22.73360802,26493,64,-0.29654172,1.628,2.3239,2.175,4.36385
E01000392,31.11047857,35874,86,-1.022359537,1.6108,1.15,1.2883,1.8876
E01000393,29.09866753,34361,83,-0.671520581,2.4285,2.2997,2.2966,1.2959
E01000394,31.75345647,36295,87,-0.716081494,1.966,2.0917,1.938,1.53145
E01000395,30.40478421,35378,85,-0.284757585,2.1755,1.9875,1.6749,4.78985
E01000396,25.91825399,31165,75,-0.208761202,2.19405,2.09125,2.0762,4.98705
E01000398,28.52994898,33858,82,-0.239005249,2.52555,2.5355,1.9232,2.9945
E01000399,23.75877339,28161,68,-0.802165395,1.1925,1.2115,1.0429,3.8894
E01000400,29.93994313,35054,85,-0.724188373,1.5575,2.0206,0.94825,2.9628
E01000401,28.98097865,34248,83,-1.220805708,1.3544,1.4182,0.8775,1.3544
E01000402,28.64159842,33956,82,0.038642226,2.6351,2.7999,2.3097,5.515
E01000403,33.05181282,37046,89,-0.839948435,1.4015,4.5341,1.5565,0.67
E01000404,32.71268617,36843,89,-0.273137423,2.1475,5.3166,2.284,1.67
E01000405,31.35757737,36051,87,0.20719995,2.5461,5.5979,2.9565,4.7194
E01000406,29.36723209,34601,83,0.187230026,3.4889,4.5204,2.2784,4.94635
E01000407,27.47366685,32755,79,-0.895423321,1.123,1.75645,2.19225,1.123
E01000408,32.96592963,36990,89,0.244336207,1.81635,4.5127,4.3651,6.0256
E01000409,24.27849366,28940,70,-0.490999631,1.74,1.754,1.815,3.9897
E01000410,28.43238838,33750,81,-0.287201349,2.4475,1.526,1.526,5.732
E01000411,24.90801613,29889,72,-0.680088743,1.1455,1.125,1.125,5.3707
E01000412,29.33647104,34573,83,0.159840366,3.8068,2.6333,2.653,6.47145
E01000413,33.98206317,37553,90,-0.436792239,3.236,0.9312,1.6704,3.7485
E01000414,39.69883334,39706,96,-0.883310835,1.3871,1.602,1.0941,2.6322
E01000415,26.92074528,32236,78,-0.302597403,2.0505,2.0512,1.73705,4.7622
E01000416,26.10366974,31404,76,-0.676199466,1.87,1.87,1.5092,1.87
E01000417,25.44132906,30601,74,-0.094004482,2.2729,2.7995,2.6174,4.044
E01000418,28.37911568,33702,81,-0.001267456,3.5411,3.2847,2.3242,4.077
E01000419,30.82537701,35703,86,-0.113128997,2.16875,2.548,2.16875,3.877
E01000420,39.73643099,39715,96,0.204164566,2.6018,4.3417,2.6018,5.4555
E01000421,35.75902186,38361,92,0.140583592,2.442,4.1425,2.442,5.575
E01000422,23.40453082,27646,67,-0.814113408,1.595,1.595,1.3695,1.595
E01000423,28.32799577,33654,81,-0.773244671,1.0464,2.4214,1.411,5.8125
E01000424,26.68371382,32018,77,-0.933696204,1.03695,2.1145,1.22535,2.6252
E01000425,26.10448134,31405,76,-0.423742028,2.4526,3.4483,1.229,4.8577
E01000426,32.99099803,37008,89,-0.692045495,2.96055,3.1564,0.5825,4.2927
E01000427,29.23134959,34476,83,-0.442529216,2.9993,2.4488,1.4487,3.5097
E01000428,23.62985869,27974,68,-0.689748778,2.0225,1.80055,1.7968,2.5124
E01000429,32.35465062,36644,88,-0.321903547,1.295,6.3866,2.7265,1.295
E01000430,25.23028685,30332,73,0.098847632,1.935,5.5175,2.4075,4.04
E01000431,32.03365958,36470,88,0.153808317,3.6935,2.7905,3.606,4.0925
E01000432,30.61089472,35529,86,-0.08137066,1.207,4.3275,1.934,4.97
E01000433,29.44234189,34651,84,0.068976005,3.6825,2.0425,2.703,5.167
E01000434,25.45202878,30614,74,-0.154180888,1.405,4.821926316,1.225,4.7975
E01000435,31.3219629,36021,87,0.13898692,3.6935,3.336,1.8735,5.989
E01000436,31.55996493,36177,87,-0.203439259,1.34075,4.26,1.34075,5.17575
E01000437,32.06034482,36488,88,0.097280596,2.849,3.6555,2.849,3.7445
E01000438,39.82376204,39734,96,-1.015188114,1.41555,0.83975,1.09625,1.8921
E01000439,43.75865046,40543,98,-1.418645218,1.01805,0.8815,0.4957,1.4919
E01000440,33.59018599,37333,90,0.004134313,2.865,2.8705,2.718,3.077
E01000441,39.25063074,39568,95,-0.171256874,2.8578,2.158,2.158,3.4561
E01000442,38.03147563,39191,94,0.139206929,2.522,4.301,2.522,4.55525
E01000443,25.46643039,30631,74,-0.055074294,4.5492,4.5879,1.919,1.9457
E01000444,15.02765211,9705,24,-0.022949154,3.40105,2.5208,3.10805,3.5861
E01000445,21.66785757,24618,59,-0.039641682,3.5924,4.0749,2.63695,2.53875
E01000446,23.78457798,28200,68,0.03575767,4.3973,4.6379,2.7201,1.7701
E01000447,20.96444432,23247,56,-1.370874476,1.7592,0.3404,0.7118,5.5505
E01000448,16.6749477,13578,33,-0.490699946,1.8234,2.3059,2.145,3.4721
E01000449,17.05896467,14497,35,-1.029108891,0.8691,0.945,1.4431,5.2137
E01000450,24.50217977,29259,71,-0.516802755,2.5625,0.755,2.5625,1.783
E01000451,30.5727318,35501,86,-0.272577375,2.2535,2.013,2.2535,3.3235
E01000452,30.97451369,35799,86,-0.462800327,1.8375,2.3175,1.02,3.81925
E01000453,28.16889574,33498,81,-0.511246415,2.2535,2.3505,1.02,2.9575
E01000454,28.94911307,34209,82,-0.655072746,2.1198,1.5201,1.54675,2.1198
E01000455,25.42053798,30575,74,-1.175278401,1.1675,1.2513,1.16,1.1675
E01000456,28.78341422,34068,82,-0.528454949,2.1475,2.1581,1.685,2.1325
E01000457,36.74348753,38721,93,-1.279367077,1.2927,1.1681,0.9435,1.8268
E01000458,25.06913067,30127,73,-0.695884218,1.67925,1.739,1.9836,1.8485
E01000459,27.47431981,32756,79,-1.136685426,1.0125,1.25475,1.44555,1.3424
E01000460,24.66561917,29534,71,-0.440444778,2.0943,2.5845,2.4205,2.11
E01000461,25.46657555,30632,74,-0.019886346,3.7533,2.8852,3.37105,3.08685
E01000462,39.7663389,39722,96,-1.111720748,1.0644,1.7436,1.3114,2.046
E01000463,26.00888837,31276,75,-0.532590136,1.323,2.37605,2.37605,2.4775
E01000464,27.21635898,32518,78,0.077266905,3.58025,3.58025,2.8231,3.58025
E01000465,20.8696875,23040,56,0.092013053,3.6645,3.6645,2.8395,3.6645
E01000466,22.02487772,25226,61,-0.505997,2.258,2.258,1.433,2.258
E01000467,24.62601396,29472,71,0.57925764,5.536578947,5.536578947,5.536578947,5.536578947
E01000468,27.39576333,32690,79,0.760836197,6.802078947,6.802078947,6.802078947,6.802078947
E01000469,26.55052348,31886,77,0.718109079,6.687078947,6.687078947,6.687078947,6.687078947
E01000470,26.01170963,31286,75,-1.025113812,1.376,1.376,1.505763158,1.376
E01000471,28.03502581,33351,80,-0.096904158,1.78825,1.84105,3.60555,6.84325
E01000472,37.65063271,39053,94,-0.787095183,0.65575,0.65575,2.66655,6.0655
E01000473,38.05164689,39198,94,-1.458718883,0.535,1.2019,0.4575,3.6952
E01000474,26.89621392,32218,78,-0.637138491,1.40875,1.746,1.4775,3.58
E01000475,28.63415663,33952,82,-0.276828591,2.7019,1.558,1.81925,5.77235
E01000476,28.47847082,33805,82,-0.635821555,1.31375,1.83765,1.5625,4.2705
E01000477,27.83477507,33119,80,-0.050640242,2.58,2.8689,2.83,5.8305
E01000478,32.39899125,36663,88,-1.063816371,0.71,1.3182,1.17,4.4077
E01000479,24.7604233,29678,72,-0.454792347,1.881,2.9467,1.8702,2.8661
E01000480,26.71843301,32053,77,-0.6491037,1.2885,2.2284,2.0877,1.2885
E01000481,27.52281831,32816,79,-1.039566533,0.8157,1.8255,1.536,1.0152
E01000482,32.03841469,36472,88,-0.900689373,0.8988,1.8135,1.6968,1.8613
E01000483,27.02944349,32333,78,-0.600351764,0.8025,3.44,2.8758,3.5063
E01000484,28.23807974,33560,81,-0.578788452,1.422,2.1125,2.439,2.0435
E01000485,32.80810433,36902,89,-1.000837776,0.871,1.5075,2.2002,0.97725
E01000486,32.46998654,36714,88,-0.265409114,2.09375,1.80875,2.19375,3.0885
E01000487,34.13612071,37629,91,-0.710468854,1.45625,1.13125,1.572,2.111
E01000488,34.33585252,37716,91,-0.901798477,1.8545,1.9315,1.42975,1.40975
E01000489,27.95847235,33261,80,-1.330891133,0.887,2.1585,0.8255,1.4265
E01000490,28.50637555,33835,82,-0.63989614,2.226,1.5872,1.6484,2.2392
E01000491,26.70541895,32037,77,-0.381737343,2.36045,2.5532,2.2292,2.8333
E01000492,30.87592894,35732,86,-1.226259449,1.054,2.0215,1.02,0.9575
E01000493,33.44864659,37255,90,-0.613701894,2.28,1.2685,2.3185,1.7175
E01000494,30.49296755,35444,85,-0.579809179,2.0175,2.7377,1.8095,1.9659
E01000495,28.35330698,33673,81,-0.567764585,2.1276,1.5872,1.916,2.2892
E01000497,34.68559504,37879,91,-0.365870587,0.945,3.6143,2.5535,5.4565
E01000498,31.91495104,36402,88,0.216552531,3.882,3.2975,3.05725,5.8128
E01000499,38.89953371,39475,95,-0.014755722,2.7965,4.1255,1.968,5.776
E01000501,30.41183065,35384,85,-0.14253003,1.516,2.821,2.9805,5.3363
E01000502,27.77806697,33068,80,-0.161974053,2.22975,1.5275,3.1175,3.70855
E01000503,31.2507929,35978,87,-0.244670598,1.32,2.48,2.896,4.8828
E01000504,40.55759482,39928,96,-0.898182124,1.1821,1.72875,1.34105,1.71375
E01000505,41.94882702,40240,97,-0.821167016,2.08585,1.225,1.61615,1.49845
E01000506,41.8195287,40207,97,-0.78036743,1.8771,1.24775,1.7165,0.953
E01000507,40.57513631,39932,96,-0.556832898,2.8896,1.8125,1.6475,1.591
E01000508,46.17815084,40924,99,-0.809249269,2.4765,0.76235,2.321,0.76235
E01000509,37.55587289,39028,94,-0.456749692,2.08075,2.08075,1.222,3.03318421
E01000510,42.44734615,40328,97,-1.189684084,0.992,0.992,0.4925,1.9639
E01000511,32.13042544,36519,88,-0.939268411,1.04005,1.04005,1.481542105,1.2388
E01000512,35.30822743,38174,92,-0.611496584,2.5196,2.34605,0.7255,2.164
E01000513,34.36218574,37729,91,-1.037556032,2.1243,1.5512,0.8325,1.30465
E01000514,28.2515711,33577,81,-0.761760605,1.839,2.1059,1.9269,1.04
E01000515,27.79076411,33084,80,-0.315047727,2.2105,2.84825,2.61235,1.897
E01000516,35.85364277,38401,93,-1.089356712,1.01325,1.44715,1.1787,1.919
E01000517,36.97943871,38804,93,-1.326990059,0.8205,0.7312,1.2096,1.8093
E01000518,32.75406543,36868,89,-0.194889535,2.7235,2.9498,2.72,2.15225
E01000519,26.72035315,32055,77,-0.259183697,2.2884,2.2884,2.09745,3.2775
E01000520,27.22452569,32530,78,-0.467823492,2.059,3.2159,2.2819,1.1505
E01000521,36.44717471,38614,93,-1.464731104,1.223,0.8418,0.42,0.7523
E01000522,33.97167449,37544,90,-0.49908468,2.534,2.2715,1.7425,1.66105
E01000523,39.85515293,39744,96,-1.139584246,1.5595,1.2173,0.6382,1.125
E01000524,40.10490146,39818,96,-1.201102354,1.2096,0.8112,0.744,1.2768
E01000525,35.32381151,38182,92,-1.37897631,0.9312,0.5474,0.9877,0.9602
E01000526,43.91790357,40578,98,-1.180972446,1.1915,0.58,1.6425,0.719
E01000527,38.55395776,39378,95,-0.814893984,1.9315,1.5,1.49875,0.89
E01000528,37.90184553,39146,94,-0.944649483,1.37,1.05325,1.55695,0.89
E01000530,33.94605645,37533,90,-0.675729606,1.35,1.8723,2.3185,1.7175
E01000531,41.77712786,40194,97,-0.424598615,1.4821,2.1497,2.6075,3.118
E01000532,38.51957621,39366,95,-0.515438476,2.31,1.9275,1.7825,3.2955
E01000533,36.81624475,38748,93,-1.000909221,1.731,1.5398,0.89,1.2125
E01000534,33.52398178,37295,90,-0.952515233,0.9325,1.92335,1.65375,1.30765
E01000535,40.17931561,39835,96,-1.214724181,0.835,1.0373,1.0611,1.30445
E01000536,33.21023997,37127,89,-1.330817516,1.294,0.7934,0.8285,0.89025
E01000538,29.3931645,34622,83,-0.309674574,2.4635,1.7325,2.6165,2.4635
E01000539,31.17896699,35926,87,-0.619248363,1.806,1.2,2.18275,1.806
E01000540,29.27115551,34515,83,-0.344560866,2.549,1.7475,2.376,2.31
E01000541,33.49173532,37278,90,-1.546885341,1.0248,0.88975,0.777,1.0323
E01000543,43.27920204,40464,97,-1.465105354,1.4553,0.8548,0.921,0.9753
E01000544,42.4108965,40319,97,-1.3497741,1.4817,0.6425,0.6425,1.5113
E01000545,52.7010441,41487,100,-1.909320346,0.643,0.6408,0.41615,0.643
E01000546,46.07547358,40914,99,-1.498109014,0.938,1.0332,0.7152,0.938
E01000547,51.41603421,41420,100,-1.479681298,1.1175,0.957,0.828,0.8125
E01000548,50.89970007,41382,100,-1.603620991,1.24385,0.36325,0.9955,0.83105
E01000549,37.75212218,39087,94,-1.217341863,1.6051,1.1634,1.3562,0.89875
E01000550,41.77235174,40192,97,-1.80367535,0.689,1.2129,0.7275,1.0655
E01000551,36.41423158,38599,93,-1.46152576,1.1231,0.9418,0.8075,1.1231
E01000552,37.75846294,39090,94,-1.543851309,1.2725,1.3004,1.1555,0.2425
E01000553,44.95070408,40748,98,-1.070210549,1.54625,1.3619,1.3619,2.561
E01000554,36.70162802,38700,93,-0.615721199,2.045,2.1079,2.2685,2.2035
E01000555,36.44099603,38613,93,-0.79956606,1.4169,1.6925,2.1035,1.501
E01000556,52.95557196,41499,100,-1.783549787,0.4416,0.168,0.659,2.6385
E01000557,40.11720513,39821,96,-1.367107003,0.40815,0.81225,1.1673,2.251
E01000558,30.8740268,35731,86,-0.992098716,0.8851,1.2799,1.155,2.5785
E01000559,38.02202189,39187,94,-1.32545582,0.7094,1.7745,0.69345,1.37745
E01000560,31.56478147,36182,87,-1.153839784,0.6601,1.7275,1.0216,1.7056
E01000561,31.8660065,36363,88,-0.982601582,0.9906,1.0479,1.4682,2.15
E01000562,23.67358328,28047,68,-0.267009404,2.694,2.0413,1.8691,3.2088
E01000563,28.06842713,33383,80,-0.299524228,3.9091,1.5069,1.31,4.0168
E01000564,34.93299386,38027,92,-0.127649016,3.437,2.8887,1.4136,4.3297
E01000565,30.43658458,35403,85,-0.616527959,3.2955,1.3381,0.7725,3.3868
E01000566,31.95138043,36423,88,-0.026549268,4.5106,2.085,1.8519,4.7781
E01000567,25.08319789,30147,73,-0.628479481,2.489,1.2,1.2,2.6706
E01000568,36.64826521,38682,93,-0.871253621,1.10685,1.379894737,1.9249,1.221
E01000569,27.47567553,32758,79,-0.271870461,5.3602,1.0575,1.0575,5.1962
E01000570,33.88910926,37503,90,-0.319356231,2.4184,2.0025,2.325,3.061
E01000571,31.1728021,35921,87,-0.724193474,1.75955,1.0615,1.8649,2.1468
E01000572,30.40002883,35375,85,-0.0796176,2.8865,2.615,2.53,2.925
E01000573,40.10874199,39819,96,-0.984293534,0.95,0.7095,0.85,3.251
E01000574,36.71146657,38705,93,-0.047398208,2.585,2.01,2.485,4.3635
E01000575,45.0545671,40759,98,-1.269500991,0.575,0.87,0.475,2.873
E01000576,29.07744774,34340,83,-0.585395789,1.62315,2.003,1.57,2.0778
E01000577,45.60202361,40847,98,-0.086849855,2.5005,2.2855,2.0743,4.7521
E01000578,28.93406793,34196,82,-0.586668467,1.86175,1.9663,1.8892,1.7269
E01000579,35.39215789,38212,92,-0.446621213,2.5031,2.3949,2.5289,2.5562
E01000580,28.65249015,33963,82,-1.454596385,1.1475,1.8267,0.8585,1.1475
E01000581,33.20738609,37125,89,-0.868101277,2.465,0.42,1.849,2.916
E01000582,32.52839866,36753,89,-0.808180397,2.2157,1.5025,1.406,2.2157
E01000583,36.1456283,38493,93,-1.992282603,0.6725,1.0655,0.55,0.6725
E01000584,38.49373273,39354,95,-0.739093414,2.28,1.1045,1.6125,2.4905
E01000585,38.35329188,39312,95,-0.908817506,2.9225,1.2687,0.8975,3.1436
E01000586,40.74114626,39971,96,-1.0867679,2.0273,0.94015,1.4795,2.0273
E01000587,39.53481028,39652,96,-0.64686847,0.868,2.4398,1.6948,3.8854
E01000588,38.39493842,39328,95,-0.742741954,1.43615,1.90795,1.3075,3.51525
E01000589,37.12254634,38868,94,-0.785211528,1.5325,1.65285,1.7959,1.4549
E01000590,23.7071502,28087,68,-0.841470398,0.3265,3.6302,1.11,3.5015
E01000591,41.77797281,40196,97,-1.484634348,1.08515,0.61835,0.7584,1.6125
E01000592,41.47882329,40127,97,-0.807658636,1.8585,1.3669,1.4014,3.6831
E01000593,36.55617328,38652,93,-0.727668978,1.35,1.4075,1.4075,2.88325
E01000594,40.45627734,39904,96,-0.88984217,1.1125,1.307,1.66445,1.372
E01000595,30.6409607,35555,86,-0.481954266,1.7225,1.71125,2.49695,1.45
E01000596,29.04544506,34307,83,-0.181633887,1.905833334,1.905833334,3.2665,3.669166666
E01000599,32.47859965,36719,88,-0.798856093,1.4982,1.7602,0.9341,2.0632
E01000600,31.12121517,35883,86,-0.289425424,2.3914,4.0416,1.52,2.1932
E01000601,40.81257581,39992,96,-0.2522115,1.8445,1.7906,2.305,3.432666666
E01000602,23.34339505,27565,67,-0.662812629,0.79675,0.79675,2.73875,3.79205
E01000603,26.87594946,32195,78,-0.266308464,1.337166667,1.337166667,3.5927,4.430333333
E01000604,23.70189895,28079,68,0.031325723,2.591,2.591,3.7247,4.9989
E01000605,25.34449894,30487,74,-0.675106721,2.8832,2.1166,0.8789,3.5264
E01000606,26.45796692,31765,77,-0.553624782,2.0836,1.6782,1.5007,2.5984
E01000607,34.04083543,37580,91,-0.422798888,2.4668,1.44845,2.19795,2.93125
E01000608,31.03662675,35827,86,-0.831528642,2.4273,0.8225,0.9962,2.7636
E01000609,26.01116543,31284,75,-0.571961807,2.66055,1.1792,1.28185,3.1842
E01000610,28.03277601,33347,80,-0.813365949,1.50975,1.4347,1.7298,1.73845
E01000611,38.67943477,39417,95,-0.78493192,1.2201,1.127,1.3785,3.1162
E01000612,28.08500059,33401,81,-0.795905036,1.499,1.4822,1.668,1.668
E01000613,28.10929769,33424,81,-0.255137718,2.861,2.7402,1.524,3.3926
E01000615,47.45942098,41074,99,-0.385923911,3.568,3.4083,2.35895,1.355
E01000616,32.2562354,36596,88,-1.170747277,2.92765,0.7008,1.14145,1.2475
E01000617,29.23894454,34486,83,-0.861882574,2.7905,1.4322,1.125,1.4706
E01000618,23.0872753,27120,65,-0.674488675,1.5076,1.6293,1.4968,2.9461
E01000619,24.28427963,28944,70,-0.275602146,1.7025,2.6118,2.4793,3.3131
E01000620,30.70673133,35602,86,-0.38783553,3.1232,2.03,1.9068,2.7246
E01000621,24.62511132,29471,71,-1.082010024,1.6168,0.7743,0.6782,3.8556
E01000622,26.81813095,32141,78,0.009372823,2.4651,4.538657895,3.679631579,4.638763158
E01000623,29.81756599,34953,84,-0.826797051,1.4675,1.55375,0.7255,4.0586
E01000624,24.6792372,29558,71,-0.646187733,1.284,1.284,1.284,4.3748
E01000625,24.77114653,29697,72,-0.632519765,1.5187,2.563,1.7555,3.735
E01000626,33.05623909,37052,89,-0.028334496,2.674647368,4.326157895,3.496084211,4.1109
E01000627,34.19880723,37652,91,-0.127916337,2.756126316,3.5434,2.841794737,3.1234
E01000628,35.19288015,38123,92,-0.700963548,1.60315,1.60315,2.005992105,0.93315
E01000629,25.38599626,30540,74,-0.966478229,0.909,0.909,0.909,3.9939
E01000630,44.13547451,40613,98,-1.160275708,1.31035,0.9156,1.2609,1.7303
E01000631,34.92037869,38018,92,-1.448015013,1.095,1.095,1.095,0.53875
E01000632,35.90313579,38417,93,-1.499840926,0.98885,0.7009,0.4346,2.17465
E01000633,40.24694157,39853,96,-1.656767898,0.7643,0.4741,0.8261,1.3665
E01000634,35.57267281,38290,92,-1.10926606,1.1435,1.1443,1.3485,1.7945
