LSOA21CD,ah4dent,ah4gp,ah4hosp,ah4phar,ah4leis,ah4h
E01018144,3.9966,1.8772,1.541,1.8772,3.4039,0.0605
E01018145,3.0186,1.9093,1.7912,1.9093,1.8868,-0.1044
E01018146,4.602,2.0833,2.0833,2.0459,2.6863,0.1684
E01018147,4.4124,1.5186,1.5186,1.5186,3.1649,-0.0795
E01018148,2.642,2.5257,2.197,3.8515,3.6404,0.3511
E01018149,1.2845,2.0285,2.9957,2.0285,2.1489,-0.1498
E01018150,2.4857,2.0844,2.3902,2.0844,1.2525,-0.1279
E01018152,6.982,5.2444,6.9718,7.5706,12.4094,1.23
E01018153,2.7334,4.1093,4.1093,2.8821,21.022,0.8785
E01018154,4.0585,4.5282,4.5439,1.2458,4.5727,0.4608
E01018155,4.1961,4.5541,4.6815,1.2564,4.7104,0.4827
E01018156,3.6657,4.3101,4.2608,4.3193,29.4752,1.1162
E01018157,10.8337,11.1457,10.4661,10.9697,26.0358,1.7238
E01018158,0.9217,1.3607,1.2741,1.37,27.0131,-0.2144
E01018159,2.3977,2.8907,2.4357,2.9,27.5882,0.715
E01018160,1.6717,2.232,1.9207,2.2413,27.181,0.4054
E01018161,3.3128,2.462,2.4704,1.7499,2.8955,0.1582
E01018162,5.1998,1.3034,2.972,1.3034,1.3034,-0.2143
E01018163,4.6853,2.5525,2.1561,2.6894,2.2869,0.2735
E01018164,3.0061,1.8569,2.1574,0.9743,3.2566,-0.1543
E01018165,2.6431,2.0469,2.1681,1.1793,3.5033,-0.0686
E01018166,1.1518,1.5258,1.7046,1.6321,1.9496,-0.5039
E01018167,2.0321,2.0146,2.0269,1.7824,2.5256,-0.1071
E01018168,0.7314,0.9305,1.1512,0.4881,0.9611,-1.5776
E01018169,1.1751,1.8503,0.9445,1.6277,2.5176,-0.5645
E01018170,2.8089,1.8028,1.8028,1.3103,3.4737,-0.1056
E01018171,2.882,2.0744,2.0744,1.9725,3.718,0.1362
E01018172,1.6794,2.0015,1.7254,1.9015,2.3726,-0.2033
E01018173,2.8726,2.2723,1.6801,2.2723,3.5073,0.1339
E01018174,2.5083,0.9615,0.9615,0.9615,2.9882,-0.6962
E01018175,2.5307,2.106,1.5468,2.106,3.2239,0.0105
E01018176,2.4712,2.8645,2.7627,2.5728,3.1644,0.2928
E01018177,3.9148,2.0539,2.0539,2.0539,2.0591,0.0599
E01018178,3.9291,2.0682,2.0682,2.0682,2.3683,0.1036
E01018179,3.5256,1.6647,1.6647,1.6647,3.0431,-0.0477
E01018180,3.7049,2.724,2.2817,2.724,3.9788,0.4073
E01018182,3.4051,3.4627,2.198,1.8893,3.331,0.2884
E01018183,1.4815,1.5372,1.5372,1.5372,1.4784,-0.5454
E01018184,1.9002,1.9579,1.9579,1.9579,1.9002,-0.187
E01018185,1.6226,1.6802,1.6802,1.5922,1.5485,-0.4405
E01018186,2.6562,2.7139,2.0082,1.4473,2.5838,-0.0156
E01018187,0.44,0.7329,0.6813,0.6141,0.6434,-2.0781
E01018188,1.4747,1.4459,1.4459,1.4459,1.4747,-0.6074
E01018189,2.6351,2.4953,2.7271,2.5971,2.756,0.2356
E01018190,0.9055,0.5161,0.8866,0.8866,0.9155,-1.6116
E01018191,0.7913,2.043,2.043,2.043,14.1854,-0.0089
E01018192,12.0108,11.3393,12.2379,11.8114,16.5205,1.6915
E01018193,3.6246,3.8128,3.8128,3.8128,11.8828,0.862
E01018194,1.8119,1.9048,1.9048,1.9048,15.2873,0.2033
E01018195,2.6315,2.3246,2.3246,2.3246,13.2981,0.4515
E01018196,6.8045,7.107,7.576,7.2033,14.4973,1.3161
E01018197,1.3696,12.1117,11.8544,1.2593,13.1607,0.7103
E01018198,1.0949,11.8603,11.603,1.0381,12.9093,0.5606
E01018199,4.9651,13.0546,14.1134,4.6176,13.7445,1.4553
E01018200,11.1289,11.9638,9.833,8.8833,13.3691,1.5524
E01018201,9.2705,10.1054,7.8605,1.7447,10.7104,1.0851
E01018202,6.8638,6.9294,6.725,6.6431,6.8751,1.1612
E01018203,5.3386,5.733,5.0423,5.2235,5.4237,0.9737
E01018204,9.9351,6.4752,6.5035,6.3719,9.9464,1.2491
E01018205,4.5641,4.4234,5.1085,5.4585,7.2585,0.957
E01018206,4.1419,4.1047,8.9512,9.0587,11.053,1.1456
E01018207,13.7256,14.3566,14.3566,14.3613,30.0702,1.9896
E01018208,4.9653,5.4975,5.2522,4.773,20.3041,1.186
E01018209,2.6881,3.313,3.4515,3.1766,16.8813,0.7678
E01018210,1.5627,1.6021,1.4619,1.3361,17.0097,-0.0646
E01018211,3.3001,4.2982,4.2982,4.3075,25.37,1.0626
E01018212,5.5399,5.1119,5.3459,2.1866,3.2468,0.6682
E01018213,3.9568,2.6595,2.6595,2.6595,2.215,0.2911
E01018214,2.4843,1.7495,1.7495,1.7495,3.2921,-0.0688
E01018215,2.7748,1.3645,1.3645,1.3645,2.5827,-0.3418
E01018216,2.3555,2.905,2.905,2.905,4.5688,0.416
E01018217,1.4898,2.7247,2.7247,2.7247,4.442,0.2295
E01018218,15.3188,20.9234,15.5366,15.9421,22.9122,2.1104
E01018219,10.0836,20.8153,9.723,10.0836,23.5451,1.837
E01018220,13.8199,14.0362,12.0956,12.2313,14.6633,1.7532
E01018221,4.2905,4.2905,4.0456,3.5033,11.4558,0.9093
E01018222,4.2052,4.2052,3.9604,3.4181,10.6622,0.8796
E01018223,10.2131,10.1538,8.6363,9.4451,14.6912,1.5044
E01018224,8.898,7.7386,7.7382,8.8665,8.8832,1.3182
E01018225,7.4685,8.4683,7.1152,8.2285,9.6848,1.2977
E01018226,7.8834,4.9069,10.9023,7.4996,9.867,1.2762
E01018227,2.8484,6.1111,11.5313,2.4255,10.496,0.954
E01018228,7.2331,9.6448,11.7831,8.2851,10.7478,1.4283
E01018231,10.2467,10.4764,13.5965,14.4754,14.2557,1.6867
E01018232,2.0192,2.0639,10.4452,11.3566,12.5528,0.882
E01018233,3.7903,5.6542,11.2543,4.4011,11.8135,1.154
E01018234,1.684,3.6454,8.4439,1.2809,8.4391,0.4045
E01018235,2.7778,4.5205,9.1558,1.9334,9.151,0.7586
E01018236,2.4587,4.4853,9.847,2.6673,9.8422,0.8439
E01018237,13.4871,13.483,13.3039,12.6153,6.9809,1.6431
E01018238,10.6824,11.5998,10.9204,11.5998,15.4946,1.6357
E01018239,8.9704,9.6991,9.101,9.6991,14.1709,1.4782
E01018240,7.7334,7.3803,8.5083,8.6241,14.2583,1.38
E01018241,10.0116,10.7907,10.6835,10.8282,14.9833,1.5814
E01018242,10.5716,4.7045,1.803,2.8178,13.1761,0.8603
E01018243,8.2489,3.0606,2.8802,4.2009,9.2429,0.8639
E01018244,11.6746,6.5232,1.8227,2.6062,14.38,0.9341
E01018245,7.9324,7.1337,7.1337,2.3848,16.6683,1.1597
E01018246,8.0799,7.2812,7.2812,2.9976,16.8158,1.2335
E01018247,13.7972,9.7322,14.7799,12.5045,17.1901,1.7445
E01018248,5.3898,3.5896,3.5896,4.0963,5.2263,0.7865
E01018251,11.4525,10.7842,10.3984,11.2551,10.7321,1.5499
E01018252,11.7772,11.177,10.9992,11.8558,11.3329,1.5927
E01018253,7.469,2.3749,7.7145,10.3879,12.4809,1.1182
E01018254,6.0433,4.8397,6.2888,8.7451,11.0552,1.1754
E01018255,10.1855,10.2302,16.0474,16.9588,18.1674,1.8087
E01018256,15.1647,8.1753,16.0204,18.3821,19.7156,1.8778
E01018257,2.3284,2.3203,2.9046,2.3203,2.8998,0.1767
E01018258,4.0866,4.0786,4.5524,3.0866,4.6581,0.727
E01018259,2.9249,2.9178,2.8838,2.9178,3.0993,0.379
E01018260,1.9374,1.9293,2.4031,0.9374,2.5088,-0.3182
E01018262,3.9183,3.9103,4.4684,3.3966,4.4898,0.7196
E01018263,1.5525,15.3485,1.9057,1.5525,15.8624,0.5752
E01018264,2.1713,16.8923,1.8691,2.1713,16.5125,0.8143
E01018265,2.6132,17.2822,2.2526,2.6132,16.9112,0.9796
E01018267,1.2448,1.5279,1.1618,1.2881,6.9012,-0.3897
E01018268,7.8315,7.498,5.6414,8.0746,10.7881,1.2565
E01018269,0.9376,1.3864,1.009,1.4164,7.698,-0.5074
E01018270,6.8338,7.938,7.4587,7.5173,13.1652,1.3215
E01018271,6.1771,6.437,6.1771,5.7849,11.5794,1.1841
E01018272,8.1562,2.1514,1.8885,3.9699,4.4459,0.5247
E01018273,7.9268,1.2473,1.84,2.1942,2.6862,0.0739
E01018274,5.0608,4.0612,3.5234,3.4534,2.0149,0.5366
E01018275,14.1532,12.476,16.9104,16.7637,20.4896,1.9515
E01018276,9.1666,1.1815,1.1815,1.1815,8.5332,-0.0264
E01018277,11.1287,10.7109,8.8432,8.44,10.7136,1.4619
E01018278,9.3182,2.0101,2.0101,2.0101,8.6847,0.4883
E01018279,1.2509,4.5839,1.9654,1.4965,16.5165,0.2632
E01018280,1.2962,5.4171,1.9495,1.5419,15.9572,0.3055
E01018281,1.8817,5.7569,2.0595,1.8817,16.9997,0.5225
E01018282,3.2767,1.6567,1.6567,1.6567,18.7028,0.2818
E01018283,2.3351,6.2103,1.7539,2.3351,16.8752,0.6178
E01018284,16.4588,5.5618,7.3127,7.5034,16.778,1.451
E01018285,16.0639,4.4209,9.2666,9.2666,16.0753,1.4623
E01018286,7.3923,6.5593,5.5109,4.9732,6.3852,1.0799
E01018287,5.7393,4.9063,4.5644,2.4043,5.3356,0.7823
E01018288,6.5152,11.4984,7.0345,6.3424,17.2687,1.4138
E01018289,5.7644,8.0827,5.4886,5.1395,16.0718,1.242
E01018290,13.2011,13.4577,20.3338,13.3142,20.5383,1.9429
E01018291,5.713,8.3538,6.8144,5.713,14.8306,1.2793
E01018292,2.6429,7.0616,2.7598,3.6326,8.321,0.7748
E01018293,1.3128,8.3457,1.3923,1.3128,10.6436,0.1623
E01018294,2.1492,7.1327,1.5037,2.1492,9.214,0.4436
E01018295,2.2162,7.8895,2.4636,2.2123,11.2154,0.6427
E01018296,4.1683,12.1587,12.0761,11.3381,16.9382,1.539
E01018297,9.1321,6.6483,4.5684,5.8281,6.0653,1.0937
E01018298,14.8889,1.8401,10.0289,3.1845,12.2539,1.0264
E01018299,13.4835,1.4619,9.1361,2.0684,10.8485,0.7789
E01018300,13.7284,7.2921,8.0163,7.8548,11.336,1.4094
E01018301,13.7346,1.5802,9.6121,1.7538,11.0996,0.7671
E01018302,8.7725,10.0456,9.0181,10.0456,13.7844,1.4823
E01018303,12.0997,11.5666,11.5564,11.5666,18.0612,1.6995
E01018304,9.7376,1.3515,2.9424,1.3515,19.9085,0.4821
E01018305,17.8865,3.4315,3.4315,3.4315,24.3535,1.2222
E01018306,17.1517,4.77,4.77,4.77,24.8071,1.3956
E01018307,10.1505,1.6193,3.3263,1.6193,20.5247,0.6409
E01018308,7.0905,7.5054,4.4291,6.7877,10.1058,1.1748
E01018309,2.3915,2.8658,1.501,1.4551,5.0952,0.0566
E01018310,3.2222,3.6964,1.2562,2.5111,3.7286,0.2446
E01018311,2.2672,2.7414,0.8074,1.2141,4.4144,-0.2737
E01018312,2.7255,3.1997,1.054,2.0327,3.8555,0.0564
E01018313,1.6051,1.5775,1.3854,1.3651,4.7173,-0.2933
E01018314,1.1271,0.723,0.925,0.9099,3.9609,-1.0072
E01018315,1.3329,1.8072,1.9649,2.3293,4.0075,-0.0706
E01018316,1.2151,1.6393,1.8202,2.191,3.0132,-0.2384
E01018317,1.4587,0.9457,0.8825,1.1342,3.7721,-0.7671
E01018319,1.737,1.1555,1.1555,1.1585,2.2349,-0.6806
E01018320,2.6314,1.9858,1.9858,1.9376,3.403,0.0601
E01018321,2.3783,1.4384,1.3553,1.2745,3.0721,-0.3452
E01018322,2.0584,3.5031,2.544,3.6934,4.7853,0.4587
E01018323,2.6485,4.4393,4.4393,3.9094,5.4136,0.7171
E01018324,3.604,5.3272,5.3272,4.2623,6.6094,0.9035
E01018325,1.6266,6.9902,6.9744,6.3974,7.4282,0.8555
E01018328,1.5525,1.3967,0.6882,1.5525,1.5247,-0.8309
E01018330,3.7446,3.5264,1.1767,1.3506,2.8045,-0.0272
E01018331,2.6267,2.1495,1.0193,1.9795,1.4591,-0.3337
E01018332,1.2113,2.1855,1.2318,1.2928,2.646,-0.4806
E01018333,2.2878,2.5945,2.0237,1.9639,2.4966,0.0257
E01018334,3.3507,2.6919,2.6003,1.0469,4.3588,0.1207
E01018335,5.9359,10.4208,7.6867,7.9375,9.7077,1.3164
E01018336,7.6984,6.7027,2.3524,2.0837,7.645,0.7723
E01018337,7.4509,6.6422,3.7468,4.9115,7.0461,1.039
E01018338,7.9769,6.9813,3.4232,1.9073,7.9235,0.841
E01018339,13.7787,13.1987,2.4918,2.2089,13.5163,1.131
E01018340,2.3605,2.0863,1.2666,1.2628,3.2046,-0.2477
E01018341,2.7305,3.6928,3.0502,3.2034,3.2443,0.467
E01018342,1.2764,1.7013,1.1639,1.0498,2.7349,-0.622
E01018343,0.8127,0.9037,1.2621,2.4181,0.7155,-1.0392
E01018344,0.9821,1.3259,1.5896,2.8173,0.6373,-0.7584
E01018345,2.383,2.8979,3.0575,2.7805,2.5282,0.2691
E01018346,1.2878,1.7135,1.8649,2.1093,1.5941,-0.3778
E01018347,2.0004,2.7096,2.7621,2.1938,2.4889,0.1103
E01018349,7.1048,7.0754,5.3481,5.2989,15.0418,1.2327
E01018350,8.7318,3.2877,2.1371,2.3341,16.7879,0.7894
E01018351,1.4541,1.1719,1.1719,1.8572,3.2104,-0.465
E01018352,1.1078,1.8175,1.3568,1.5108,2.6183,-0.4797
E01018353,1.6103,1.1608,1.1192,1.6944,3.2459,-0.4799
E01018354,3.1162,2.1608,2.1246,2.9613,4.1889,0.3168
E01018355,0.975,1.2833,1.2833,0.8456,13.2229,-0.542
E01018356,8.4907,9.128,7.4233,8.6916,15.5983,1.4289
E01018357,5.5893,5.6846,5.2789,5.4712,16.5209,1.1828
E01018358,4.5968,6.5225,5.8224,5.224,6.3019,1.0212
E01018359,5.9316,7.5013,6.6988,6.1195,7.2807,1.1526
E01018360,6.2811,6.0567,4.3371,6.4735,6.4505,1.039
E01018361,1.283,0.9302,1.6215,2.242,1.467,-0.6298
E01018362,2.0539,1.764,1.595,2.1125,2.269,-0.182
E01018363,2.7622,2.399,2.365,1.2278,2.8498,-0.0296
E01018364,0.9285,2.3963,1.2269,0.9285,2.5863,-0.6655
E01018365,1.5447,2.8196,1.7949,1.6658,3.0986,-0.0918
E01018366,9.8164,10.2305,1.5767,1.932,11.182,0.8157
E01018367,8.9094,8.7065,4.6103,4.6904,5.8273,1.1057
E01018368,2.4207,9.0517,1.1382,1.6169,10.1,0.3531
E01018369,12.6704,11.542,9.8057,9.9554,14.3324,1.5981
E01018370,3.0015,8.6403,2.5536,2.7993,10.4465,0.8019
E01018371,16.2396,11.369,2.3165,8.8414,19.6591,1.4345
E01018372,20.9243,6.6242,6.6042,7.2356,23.7432,1.599
E01018373,16.596,16.9075,9.5786,14.2062,24.2512,1.9418
E01018374,3.2509,2.0473,1.3445,2.2381,2.2582,-0.0531
E01018375,1.9234,2.1758,0.7274,2.4105,0.7519,-0.6591
E01018376,3.3861,3.1901,1.6403,3.1901,4.059,0.3852
E01018377,2.6221,2.0265,1.1345,2.3623,2.458,-0.1281
E01018378,2.6103,2.2753,0.8245,2.2234,4.0469,-0.097
E01018379,2.925,1.9516,1.0614,1.8664,4.2251,-0.0683
E01018380,2.0767,2.6249,1.3314,2.0767,3.825,0.0114
E01018381,1.7354,2.2792,2.2792,1.7354,3.2304,-0.0312
E01018382,1.8728,1.6513,1.6513,1.7016,2.6957,-0.2425
E01018383,1.4291,2.9461,2.9461,1.4291,3.8973,0.0225
E01018384,1.3435,3.433,3.433,1.3435,4.1157,0.0617
E01018385,6.2574,8.3697,8.3448,2.406,9.6519,1.0853
E01018386,1.8083,3.0501,1.8854,2.449,1.3669,-0.1039
E01018387,2.0987,2.9403,2.3671,2.222,2.0852,0.0669
E01018388,1.2351,1.8698,1.8216,1.2351,2.0617,-0.4862
E01018389,1.3946,1.3561,1.1639,1.113,1.8152,-0.7555
E01018390,2.5361,1.7831,1.7349,1.7831,2.5331,-0.1234
E01018391,1.9807,3.2764,2.103,2.7222,2.0354,0.1005
E01018392,2.1697,3.5122,2.2919,2.9111,1.5045,0.1064
E01018395,3.4753,2.8872,2.8828,3.046,3.1759,0.4346
E01018396,3.9286,3.3524,3.3404,3.4992,3.6521,0.595
E01018397,1.8691,1.7007,1.1859,1.5185,2.4464,-0.4028
E01018398,1.0845,0.916,0.5469,0.916,1.5811,-1.3555
E01018399,0.9495,1.0176,0.8583,0.9464,0.8787,-1.3281
E01018400,1.9088,1.1566,1.1365,1.3506,1.6865,-0.6754
E01018401,2.4673,1.6534,1.4961,1.6611,2.3073,-0.2445
E01018402,0.8909,0.5956,0.5931,0.7294,0.9927,-1.7682
E01018403,3.4262,2.9948,1.3401,2.6358,3.4549,0.2227
E01018404,4.1575,3.4247,3.3831,2.1303,4.0844,0.51
E01018405,2.5542,1.7798,1.7798,1.3577,2.4794,-0.2135
E01018406,6.5863,5.9982,5.9982,5.5089,6.2749,1.0715
E01018407,3.2153,3.2182,2.0386,2.5923,3.2363,0.3245
E01018408,3.8722,3.7037,3.0703,2.5222,4.4946,0.567
E01018409,2.9948,2.8264,2.193,2.0848,3.6173,0.2579
E01018410,3.7941,3.6257,2.9923,1.8634,4.4166,0.4566
E01018411,8.782,8.6406,8.6406,4.1739,9.4398,1.2656
E01018412,12.0051,11.4539,11.4539,6.642,12.1132,1.5324
E01018413,2.3092,2.2771,2.2771,2.3092,2.536,0.076
E01018414,2.6742,2.3838,2.3838,2.6742,3.1261,0.237
E01018415,1.5499,1.4767,1.4767,1.5499,2.2596,-0.4458
E01018416,2.1753,1.6978,1.6978,2.1753,1.999,-0.1842
E01018417,2.5941,3.1688,3.1415,2.5446,3.5767,0.3872
E01018418,4.2317,5.6509,4.8427,4.2674,5.4942,0.9008
E01018419,4.5172,4.2267,2.9058,2.7627,4.7682,0.6524
E01018420,3.6383,2.9971,2.9971,3.7216,4.0827,0.5678
E01018421,5.4595,5.0856,3.7656,3.4375,5.7104,0.8529
E01018422,2.3809,1.9116,1.715,2.3485,2.6803,-0.0212
E01018423,2.555,2.6166,0.8974,1.4737,2.806,-0.2603
E01018424,1.4047,1.2877,1.0775,1.7723,1.9764,-0.6132
E01018425,0.9531,1.1286,0.9199,1.4401,1.4351,-0.9874
E01018426,1.3172,1.4918,1.2175,1.5143,1.581,-0.6528
E01018427,2.0723,2.3877,1.8521,2.3877,2.3345,-0.0069
E01018428,7.4258,6.7224,4.6999,6.9934,7.1658,1.121
E01018429,5.6747,2.1215,1.4543,5.3104,6.755,0.5158
E01018430,5.2372,5.8719,0.7922,5.2372,6.0638,0.5166
E01018431,5.3209,4.7239,1.4523,5.2141,6.2637,0.6903
E01018432,2.5344,3.0093,2.4723,3.21,2.5797,0.29
E01018433,1.2294,3.4715,3.4715,1.72,3.7619,0.1042
E01018434,1.504,2.6755,2.6755,2.3937,2.9659,0.0879
E01018435,0.1975,0.7095,0.4392,0.4709,1.4742,-2.2297
E01018436,2.7995,2.7995,2.7995,1.7653,2.1131,0.1003
E01018437,0.7235,0.8072,0.8027,1.3498,0.7401,-1.4607
E01018438,2.1899,2.1899,2.1899,2.375,1.9654,-0.0167
E01018439,2.6494,2.6005,2.6005,2.7006,3.3305,0.2978
E01018440,3.3814,3.3814,3.3814,1.1831,2.695,0.1593
E01018441,4.3775,4.3775,4.3775,2.3,3.6912,0.6162
E01018443,6.2273,6.3904,5.7232,5.2258,5.7995,1.0463
E01018445,1.7562,1.9907,1.6042,1.6075,2.6283,-0.24
E01018446,1.5398,2.7063,1.3801,1.4746,3.3142,-0.2051
E01018447,0.775,1.2687,1.0615,0.6834,1.8908,-1.1699
E01018448,0.9445,2.3013,1.3216,1.2932,2.9091,-0.4951
E01018449,16.8417,1.7642,1.7642,1.7642,18.4063,0.6184
E01018450,16.1894,5.1603,5.1603,5.1603,17.1332,1.335
E01018451,0.7452,1.3901,1.3901,0.6163,0.2982,-1.5982
E01018452,1.9577,4.4374,4.4374,3.1221,3.1423,0.4649
E01018454,1.9256,2.1778,2.1778,1.7852,1.0035,-0.3175
E01018455,2.5638,2.5638,2.5638,2.524,1.5532,0.0649
E01018456,2.9406,2.9406,2.6359,2.9406,2.3613,0.2917
E01018457,2.1282,2.5506,1.7103,2.1796,2.0814,-0.0596
E01018458,10.9169,7.4275,7.4275,12.9382,11.8943,1.4541
E01018459,3.2849,2.5862,1.8685,1.9755,4.1484,0.2278
E01018460,2.3402,2.0864,2.0014,1.7003,3.7621,0.0281
E01018461,2.3035,1.645,1.2419,1.5469,3.2824,-0.2542
E01018462,0.818,0.9648,0.8317,0.9831,1.7316,-1.2205
E01018463,0.6866,1.8816,1.1137,1.8306,1.845,-0.7244
E01018464,0.8375,0.6311,0.5686,0.8407,0.6773,-1.8402
E01018466,1.5293,0.8306,0.6516,0.7446,2.6025,-1.1699
E01018468,1.8662,2.0189,2.0189,2.0189,4.6196,0.0589
E01018469,1.4201,2.1787,2.1787,2.1787,5.3901,0.0742
E01018470,4.1101,5.0025,5.0025,5.0025,8.2981,0.9684
E01018471,1.1146,1.4676,1.4676,1.4676,4.9187,-0.3758
E01018472,3.8336,3.6361,2.9184,2.1377,5.2165,0.5327
E01018473,4.3035,3.1331,2.5971,2.6076,5.2331,0.5507
E01018474,4.8179,2.3794,2.3794,3.7189,4.119,0.5089
E01018475,4.7807,3.7127,3.5372,3.0848,5.9843,0.7412
E01018476,1.1217,2.5969,1.8976,1.8022,2.8162,-0.1975
E01018477,1.356,3.0097,1.8578,2.5989,2.7738,0.0021
E01018478,1.8948,3.481,2.2811,2.1491,3.5307,0.2001
E01018479,2.9178,4.2214,2.8535,1.8594,4.4083,0.4173
E01018481,16.7575,14.3686,13.6123,17.2314,18.0261,1.9514
E01018482,4.1456,3.3989,1.4582,3.2935,1.2259,0.11
E01018483,4.0784,3.3516,1.9983,3.2263,1.3346,0.2085
E01018484,3.5559,2.8209,2.1855,2.7038,3.0822,0.3311
E01018485,2.3942,1.6674,1.6231,1.5421,1.8823,-0.3036
E01018486,0.6403,0.7207,0.6849,1.0103,1.3356,-1.5545
E01018487,0.4322,0.8407,0.4395,1.3718,1.0166,-1.7477
E01018488,1.4612,2.106,1.5662,1.8411,2.6155,-0.2414
E01018489,0.9961,1.4669,0.9145,0.9343,2.0747,-0.9471
E01018490,3.3384,5.387,1.3477,1.0461,2.0533,-0.0924
E01018491,5.2252,5.9054,3.1153,3.754,2.2915,0.6397
E01018492,1.8841,3.9326,2.3124,2.684,3.4104,0.2852
E01018493,6.8079,2.3768,1.2704,2.3768,3.9216,0.2631
E01018494,5.4352,3.5829,2.5549,3.5091,4.6715,0.6691
E01018495,7.4322,3.4566,1.791,3.4566,5.0014,0.6257
E01018496,2.4279,3.0621,2.5304,2.3665,3.3145,0.2744
E01018497,1.4164,1.5926,1.3236,1.8087,1.951,-0.4689
E01018498,4.3552,4.1854,3.6708,3.8832,3.2509,0.6724
E01018499,2.5626,2.3536,2.3536,2.3536,3.2778,0.1959
E01018500,1.6675,1.4585,1.4585,1.4585,2.3827,-0.4395
E01018501,1.7701,1.8821,1.5301,1.9692,2.0058,-0.2735
E01018502,2.457,2.8445,1.3226,2.8445,2.3694,0.0438
E01018503,2.2756,4.1528,3.6232,3.1,3.1202,0.4571
E01018504,0.7829,2.6024,1.942,1.5956,1.6017,-0.4968
E01018505,2.8413,4.356,1.5555,2.1229,2.1948,0.1286
E01018506,2.5144,4.1737,2.2243,2.3473,3.5577,0.3412
E01018507,2.2974,4.2736,2.1119,2.8415,3.1477,0.3305
E01018508,6.3257,5.3767,4.583,5.0499,3.9522,0.9011
E01018509,5.9562,5.4808,3.8079,4.4466,2.9137,0.7735
E01018510,4.5141,5.662,4.5727,2.5922,4.5348,0.7579
E01018511,3.5163,4.9574,3.9447,1.5945,4.5388,0.51
E01018512,3.3397,4.3873,3.5843,1.4892,4.6211,0.4387
E01018513,1.8891,3.4277,2.3174,1.3094,4.0091,0.0643
E01018514,15.527,7.3784,7.3784,15.8088,15.9912,1.6222
E01018515,13.6693,10.9064,11.8702,12.3579,13.538,1.6695
E01018516,10.7132,7.048,4.5052,7.048,8.5927,1.2074
E01018518,4.6628,3.4986,3.4986,3.3987,6.9594,0.7681
E01018519,0.7085,0.6693,0.618,0.7931,3.6119,-1.421
E01018520,0.612,0.8555,0.8555,0.8892,3.7992,-1.1957
E01018521,0.6594,0.5809,0.2852,1.0693,3.1936,-1.6186
E01018522,2.2929,2.478,1.5132,1.5813,5.1096,0.0356
E01018523,2.8512,3.0263,0.7518,1.4708,5.7364,-0.0942
E01018524,2.6646,2.8616,1.6292,1.1054,5.4932,0.0268
E01018525,1.4102,1.5231,1.4002,1.6914,4.1547,-0.2949
E01018526,2.9835,1.6517,1.9625,1.6517,4.332,0.0382
E01018527,3.3144,0.6984,0.6893,0.6984,4.8809,-0.8824
E01018528,1.4168,2.344,1.6326,1.7154,8.0231,0.0077
E01018529,1.8593,2.3457,1.7469,1.7493,7.604,0.105
E01018530,2.0906,4.2792,3.4244,2.1922,6.7715,0.4996
E01018531,0.9006,2.8814,2.127,0.8796,7.4678,-0.2544
E01018532,2.2337,0.8813,0.7988,0.8813,7.7203,-0.6618
E01018533,2.492,1.3099,1.0754,1.3099,7.2561,-0.2508
E01018534,0.706,0.575,0.9411,0.827,7.8979,-1.1574
E01018535,2.388,2.3046,2.2875,2.278,7.2701,0.3174
E01018536,2.4285,2.5166,2.727,2.727,8.0545,0.4545
E01018537,1.8628,1.9509,2.1613,2.1613,8.2586,0.189
E01018538,1.0137,1.3899,1.1892,1.4345,4.0215,-0.545
E01018539,1.6884,2.1042,1.3712,0.6634,4.86,-0.455
E01018540,1.6268,1.0974,1.092,0.9324,3.7621,-0.6786
E01018541,1.8915,1.6054,1.4259,1.0693,7.3552,-0.2372
E01018542,2.0979,2.2714,1.4666,1.9761,8.426,0.1355
E01018543,1.2375,2.356,1.136,0.9734,7.9851,-0.3453
E01018544,3.5033,2.2235,2.2235,2.2235,8.9742,0.4231
E01018545,2.4364,1.8955,1.6232,1.9058,8.8498,0.1496
E01018546,3.6922,3.2113,1.2921,0.9545,6.6076,0.042
E01018547,2.3862,3.9651,2.2372,1.7107,7.6899,0.3703
E01018548,3.9153,3.5957,1.7665,1.8327,7.2722,0.4192
E01018549,1.4411,3.3702,2.4825,1.0864,7.6112,0.0519
E01018550,3.182,1.834,2.1773,3.3145,2.5551,0.1799
E01018551,3.5418,1.2945,0.8411,2.9613,2.0157,-0.2909
E01018552,2.9917,2.7498,2.6073,3.1705,5.041,0.4809
E01018553,1.9733,1.5072,1.7104,2.2942,2.1402,-0.2141
E01018554,4.0011,2.0821,2.0262,2.0821,5.3093,0.3008
E01018555,3.8597,1.0532,0.8957,1.0532,5.4954,-0.4087
E01018556,2.6113,2.2076,1.5966,1.692,6.2814,0.1148
E01018557,2.5921,2.1323,1.3236,1.2707,5.7054,-0.0712
E01018558,2.6356,1.1544,1.1157,1.0177,5.2319,-0.4127
E01018559,3.305,1.3443,1.157,1.3443,5.8805,-0.1736
E01018560,2.3394,2.5003,2.2817,1.7518,7.2926,0.2513
E01018561,3.3462,2.6013,1.418,2.2877,7.2573,0.3059
E01018562,5.0494,2.7352,2.417,2.417,6.3807,0.5401
E01018565,1.2666,1.0382,1.2126,1.2241,3.0745,-0.6934
E01018566,2.6094,1.376,1.8825,2.0605,1.9698,-0.1952
E01018567,2.571,1.5288,2.1578,1.5288,3.3822,-0.0837
E01018568,4.9664,3.3163,2.039,3.4163,3.3401,0.4958
